ONG_USD	2019-04-09	0.024339	0.024995	0.024995	0.024147	0
ONG_USD	2019-04-08	0.024995	0.024364	0.025729	0.024096	0
ONG_USD	2019-04-07	0.024364	0.022953	0.024520	0.022809	0
ONG_USD	2019-04-06	0.022953	0.023047	0.023938	0.022336	0
ONG_USD	2019-04-05	0.023047	0.021819	0.023375	0.021695	0
ONG_USD	2019-04-04	0.021819	0.022083	0.022731	0.021327	0
ONG_USD	2019-04-03	0.022083	0.022761	0.024683	0.020952	0
ONG_USD	2019-04-02	0.022761	0.019733	0.023131	0.019657	0
ONG_USD	2019-04-01	0.019733	0.019773	0.019984	0.019482	0
ONG_USD	2019-03-31	0.019773	0.019892	0.019895	0.019623	0
ONG_USD	2019-03-30	0.019892	0.020105	0.020423	0.019632	0
ONG_USD	2019-03-29	0.020105	0.019289	0.020121	0.019253	0
ONG_USD	2019-03-28	0.019289	0.019477	0.019477	0.019184	0
ONG_USD	2019-03-27	0.019477	0.018619	0.019551	0.018611	0
ONG_USD	2019-03-26	0.018619	0.018584	0.018730	0.018433	0
ONG_USD	2019-03-25	0.018584	0.018952	0.019051	0.018316	0
ONG_USD	2019-03-24	0.018952	0.019152	0.019161	0.018815	0
ONG_USD	2019-03-23	0.019152	0.018992	0.019308	0.018953	0
ONG_USD	2019-03-22	0.018992	0.018840	0.019170	0.018765	0
ONG_USD	2019-03-21	0.018840	0.019544	0.019623	0.018692	0
ONG_USD	2019-03-20	0.019544	0.019496	0.019630	0.019140	0
ONG_USD	2019-03-19	0.019496	0.019333	0.019566	0.019229	0
ONG_USD	2019-03-18	0.019333	0.019488	0.019900	0.019122	0
ONG_USD	2019-03-17	0.019488	0.019774	0.019774	0.019305	0
ONG_USD	2019-03-16	0.019774	0.019151	0.020234	0.019151	0
ONG_USD	2019-03-15	0.019151	0.018538	0.019390	0.018523	0
ONG_USD	2019-03-14	0.018538	0.018499	0.018904	0.018208	0
ONG_USD	2019-03-13	0.018499	0.018738	0.018740	0.018356	0
ONG_USD	2019-03-12	0.018738	0.018613	0.018943	0.018070	0
ONG_USD	2019-03-11	0.018613	0.019004	0.019081	0.018428	0
